file_number;language;text;soft_skills
166;en;"BA Global Talent is seeking a talented Data Scientist with expertise in the pharmaceutical and medical domain to join our dynamic team. As a Data Scientist, you will play a crucial role in leveraging Azure AI technologies, crafting robust architectures, optimizing ETL processes, and developing APIs for seamless integration. Your responsibilities will extend to shaping effective data models, implementing metadata creation and filtering strategies, and enhancing search functionalities.



You would be joining a fantastic group of people who not only demonstrate their belief in&nbsp;BA and its mission but also deliver fantastic results. If you are a self-starter and can thrive in a fast-paced environment, then this is the role for you! Apply now for an opportunity to start or further your career with a young, fast-growing company that values its front line.



Responsibilities:


Utilize Azure AI technologies to extract valuable insights from complex data sets.
Design and implement efficient ETL processes to ensure data accuracy and integrity.
Develop and maintain robust data models to support business requirements.
Architect data solutions aligned with organizational objectives.
Create and integrate APIs for effective data communication and interoperability.
Implement metadata strategies to enhance data discoverability and filtering.
Collaborate with cross-functional teams to address data-related challenges and opportunities.
Requirements:


Proven experience in data science with a focus on pharmaceutical or medical domains.
Proficiency in Azure AI technologies and tooling.
Strong background in architecting data solutions and ETL processes.
Experience in developing APIs and integrating data across diverse systems.
In-depth knowledge of metadata creation, filtering, and search strategies.
Excellent problem-solving skills and ability to work in a collaborative environment.";['communication', 'teamwork', 'fast-paced environment']
167;en;"Do you possess an undoubtedly tech-savvy personality? Do you feel comfortable in a fast-paced, results-driven environment? Are you seeking an opportunity to demonstrate your strong analytical and problem-solving skills? Our client is a unique company that acquires entire teams of talent and IT assets from global organizations, MSPs, and datacenter operators. They need you ASAP! Apply today.


BetterPros unlocks human potential by offering competitive compensation, flexibility, constant learning and growth, and the opportunity to work anywhere you want with one of our +130 active clients across the United States.


What you’ll do: 



Design and Implement AI Solutions:

Create robust and scalable AI solutions tailored to address business challenges.
Develop innovative approaches to solve complex problems using artificial intelligence.
Develop and Deploy AI Models:

Build, train, and deploy AI models and algorithms in real-world applications.
Optimize and fine-tune models for performance and efficiency.
Collaborate with Cross-Functional Teams:

Work closely with cross-functional teams to seamlessly integrate AI solutions into existing systems.
Communicate effectively with stakeholders to understand requirements and deliver solutions that meet or exceed expectations.
Conduct Experiments and Tests:

Design and execute experiments to enhance the performance of AI models.
Continuously evaluate and refine algorithms based on experimental results.
Stay Updated on AI Advancements:

Keep abreast of the latest advancements in artificial intelligence and machine learning.
Proactively apply new techniques and methodologies to improve existing solutions.




What you must have:

Proficiency in Programming Languages:

Demonstrated proficiency in one or more programming languages such as Python, Java, or C++.
Ability to write clean, efficient, and maintainable code.
Experience with AI Frameworks and Libraries:

Hands-on experience with popular AI frameworks and libraries, such as TensorFlow, Keras, and OpenCV.
Familiarity with implementing and customizing pre-existing models.
Strong Understanding of Machine Learning:

In-depth knowledge of machine learning algorithms and techniques.
Ability to apply machine learning concepts to real-world problems.
Problem-Solving Skills and Creativity:

Strong problem-solving skills with a creative mindset to devise innovative AI solutions.
Ability to think critically and adapt solutions to evolving challenges.";['communication', 'teamwork', 'problem solving', 'creativity', 'adaptability']
168;en;"CHEP LATAM is seeking a Data Scientist to assist with continued development and implementation of data-driven optimization strategy for the region. The Data Scientist will work cross-functionally with teams across LATAM to develop automated advanced tools leveraging advanced data analytics techniques (algorithms to predict indicators evolution, diagnose issues and optimize current processes). The scientist will be working with large sets of structured and unstructured data (internal and external) to perform analysis, develop tools and provide actionable insights. Scope • LATAM. 



Degree in Computer Science, Statistics, Mathematics, Engineering, or related fields.
English 80% advanced level
At least 3 years of experience in a data science role.
Mandatory Knowledge in :
• Strong programming skills(Python, R)
• Knowledge of major data science topics, models, and methods (from logisitic regression to advanced neural networks)
• Strong knowledge in statistics, mathematics, and machine learning algorithms.
• Experience with machine learning frameworks such as TensorFlow or PyTorch.
• Knowledge in SQL and NoSQL databases.
• Experience with data visualization tools like Tableau or PowerBI.
• Familiarity with big data platforms like Hadoop, Spark.
• Experience using version control tools 

• Strong analytical and problem-solving skills.
• Ability to work in a fast-paced and collaborative environment.
• Excellent communication and presentation skills.


Key Accountabilities 

• Design and develop advanced machine learning models and predictive analytics. 

• Collaborate with business teams to understand their needs and translate them into data-driven solutions. 

• Manage and process large datasets for analysis. 

• Implement best practices in data management and manipulation. 

• Present analysis results to non-technical stakeholders. 

• Lead and mentor junior members of the data science team. 

• Stay up-to-date with emerging trends and technologies in data science and machine learning.
 • Monitoring the external environment, using this information to assess implications and strategic options for our business, and recommending appropriate competitive and commercial strategies.
 • Evaluate how to use data to extract key trends, predict key indicators and identify business opportunities/risks. 

• Ensure accuracy on predictions.
• Ensure solutions created are aligned with LATAM strategy.
• Ensure solutions are delivered on a timely manner.
• Internal customers satisfaction.
• Develop solutions in a scalable way, standard and automated.
• Develop processes to efficiently manage data.";['communication', 'teamwork', 'problem solving', 'mentoring/teaching']
169;en;"We are on the lookout for a Data Analyst with a specialization in marketing analytics. In this critical role, you will harness the power of tools like Google Data Studio, BigQuery, and Power BI to derive actionable insights that drive our marketing decisions. Your expertise in analyzing complex datasets and turning them into understandable and strategic information will be essential in shaping our marketing strategies. This position is ideal for someone who thrives on data-driven challenges and has a passion for leveraging technology to inform business decisions.

What You’ll Be Doing

Data Analysis and Interpretation: Utilize tools like Google Data Studio, BigQuery, and Power BI to analyze marketing data and extract meaningful insights. 
Developing Reporting Dashboards: Create dynamic dashboards and reports that provide real-time insights into marketing performance. 
Collaborating with Marketing Teams: Work closely with marketing teams to understand their data needs and provide insights that inform strategy and decision-making. 
Data Integration and Management: Integrate data from various sources to provide a comprehensive view of marketing performance. 
Performance Tracking: Monitor key performance indicators (KPIs) to measure the effectiveness of marketing campaigns and strategies. 
Predictive Analysis: Use data to predict trends and market movements, aiding in proactive strategy development. 
Training and Support: Provide training and support to team members in using data analysis tools and understanding reports. 

Who You Are

Proficient in Data Analysis Tools: You have strong experience with tools such as Google Data Studio, BigQuery, and Power BI. 
Analytical and Insightful: You possess the ability to analyze complex datasets and turn them into actionable insights. 
Collaborative in Nature: You work well with marketing teams, understanding their needs and communicating data insights effectively. 
Skilled in Data Integration: You are adept at integrating and managing data from various sources. 
Detail-Oriented: You have a keen eye for detail and accuracy in data analysis and reporting. 
Proactive and Predictive: You are capable of conducting predictive analyses to inform future marketing strategies. 
Excellent Communicator: You can clearly convey data insights and their implications to non-technical team members. 

What Success Looks Like

30 Days

Establish a comprehensive, organized online database in BigQuery to store all client and marketing data and integrate lead data from CRMs, digital advertising data, customer opt-ins, and purchasing data to provide meaningful insights that inform marketing decisions. 
Create and maintain data dashboards in Looker Studio for easy data visualization, analysis, and automated reporting. 

60 Days

Develop statistical models for data analysis, including linear regression modeling and predictive lead scoring, that effectively guide marketing actions. 

90 Days

Automated the generation of actionable insights and trends over time from data analysis to inform our marketing strategy.";['problem solving', 'attention to detail', 'analytical skills', 'proactivity']
170;en;"Job Title: Machine Learning Engineer - Image/Video Classification and Recommendation Systems


Responsibilities:
1. Develop and implement machine learning models for image and video classification, ensuring high accuracy and efficiency in handling large datasets.
2. Design and optimize recommendation systems to enhance user experience through personalized content suggestions.
3. Collaborate with cross-functional teams to understand business requirements and integrate machine learning solutions into existing systems.
4. Stay abreast of the latest advancements in machine learning and computer vision to continually improve algorithmic approaches.
5. Evaluate and preprocess data to ensure its suitability for training and testing machine learning models.
6. Conduct thorough testing and validation of models to ensure robust performance and scalability in production environments.
7. Work on feature engineering, model tuning, and optimization to improve overall system performance.
8. Collaborate with software developers to deploy and integrate machine learning solutions into production systems.
9. Provide technical expertise and support to team members, fostering a collaborative and innovative environment.
10. Stay informed about industry trends and emerging technologies in image and video processing.


Requirements:
1. Bachelor's/Master's/Ph.D. degree in Computer Science, Machine Learning, or a related field.
2. Proven experience in developing and deploying machine learning models, with a focus on image and video classification.
3. Strong programming skills in languages such as Python, and proficiency in machine learning frameworks like TensorFlow or PyTorch.
4. Experience with recommendation systems, including collaborative filtering, content-based filtering, or hybrid approaches.
5. Solid understanding of computer vision techniques and frameworks for image and video processing.
6. Knowledge of deep learning architectures and algorithms for feature extraction and representation.
7. Ability to work in a collaborative team environment and effectively communicate complex technical concepts to non-technical stakeholders.
8. Familiarity with cloud platforms such as AWS, Azure, or Google Cloud for deploying and managing machine learning models.
9. Strong problem-solving skills and a proactive attitude toward addressing challenges in machine learning projects.
10. Excellent analytical and critical-thinking abilities, with attention to detail in all aspects of machine learning development.";['communication', 'teamwork', 'problem solving', 'creativity', 'attention to detail', 'proactivity']
171;es;"Queremos ayudar a construir el futuro a través de la tecnología, aportando soluciones digitales que ayuden a cambiar diferentes sectores de nuestra sociedad. Somos el primer Exponencial Tech Hub basado en España, que trabaja día a día en cambiar como interactuaremos en el mañana.

En Aluxion, estamos buscando un profesional apasionado y altamente capacitado para unirse a nuestro equipo de desarrollo como Ingeniero de Inteligencia Artificial. Esta posición desempeñará un papel fundamental en el desarrollo de soluciones de inteligencia artificial y NLP para una nueva aplicación que estamos creando.

¿Qué estamos buscando?

Buscamos un desarrollador con experiencia en Inteligencia artificial Generativa para unirse a nuestro equipo de innovación. El candidato ideal tendrá conocimientos y habilidades en:

Programación en Python +3 años.
Frameworks de deep learning como TensorFlow, PyTorch o Keras
Modelos generativos como GANs, VAEs o Transformers
Experiencia en aplicaciones de IA generativa como generación de texto, imagen, audio o vídeo, ejemplo, OpenAI, Anthropic o Stable Diffusion
Excelentes fundamentos y conocimiento sobre: Funciones Async, Fastapi, Pydantic, python-env, multithread / threading, uvicorn, microservicios
Patrones de diseño y arquitectura
Conocimientos en Prompt Engineering
Metodologías ágiles de desarrollo de software

Ofrecemos:

Salario competitivo
Formación continua y oportunidades de crecimiento profesional
Proyectos retadores y punteros en el campo de la IA generativa
Ambiente de trabajo dinámico y colaborativo
100% remote job";['trabajo en equipo', 'creatividad', 'proactividad']
172;es;"En JSD estamos buscando un apasionado de los datos y la visualización para sumarse a nuestro equipo como Data Analyst/Visualizer. 

Si sos una persona creativa, con habilidades para trabajar con datos y una mente analítica, este puede ser el proyecto ideal para vos. 



En este rol, vas a ser responsable de crear reportes y paneles en Looker Studio utilizando la información que tenemos almacenada en BigQuery. Estamos buscando a alguien que maneje Looker Studio a la perfección y sea capaz de armar visualizaciones atractivas y personalizadas para comunicar nuestros insights de manera efectiva.


Las tareas principales incluyen:
Armar y mantener reportes y paneles en Looker Studio para análisis de datos.
Colaborar codo a codo con equipos internos para entender sus necesidades de datos y desarrollar soluciones de visualización.
Extraer, transformar y cargar datos desde BigQuery y otras fuentes para su análisis y presentación.
Desarrollar y mantener dashboards interactivos que ayuden a los equipos a tomar decisiones basadas en datos.
Identificar tendencias y patrones a través del análisis de datos y presentar los resultados de manera clara y concisa.


Requisitos clave:
EXCLUYENTE: Experiencia previa en análisis de datos y visualización 
EXCLUYENTE: Amplio conocimiento y experiencia en el uso de Looker Studio para la creación de informes y paneles personalizados.
EXCLUYENTE: Familiaridad con BigQuery y la capacidad de trabajar con datos a gran escala.
Habilidad para comunicar de manera efectiva ideas y resultados a través de visualizaciones y presentaciones.
Pasión por trabajar con datos y encontrar soluciones creativas.


Duración del proyecto: de 1 a 3 meses 



Para ser considerado en el proceso de selección, nos gustaría ver ejemplos de reportes y paneles que hayas creado y trabajado en Looker Studio en el pasado. Los podés enviar a juan@jsdagency.com y vamos a estar en contacto por email.";['comunicación', 'trabajo en equipo', 'creatividad', 'habilidades analíticas', 'proactividad']
173;en;"Teramind is a hybrid, global workforce building the next-generation Insider Risk Management and User Behavior Analytics platform.


Join our team of innovators who are redefining insider risk management through cutting-edge technology. More than 10,000 organizations across the globe have used' Teramind to mitigate insider threats and protect their sensitive company data with the most robust, enterprise-grade software on the market.


As a global team, Teramind embraces an inclusive and flexible work environment and team culture. We win together, learn from each other and respect each other while delivering best-in-class security solutions.


About the role

Teramind, a leader in space of security and user behavior research, is looking for someone to help reshape how insights are delivered and surfaced in our platform. Being at the forefront of Digital Loss Prevent, Insider Threat Detection, and Employee Monitoring, you’ll have access to the richest data in the space, giving you unique challenges and endless opportunities. 



Responsibilities

Design and develop advanced algorithms for object detection, identification, and tracking, leveraging state-of-the-art computer vision techniques
Assist in testing and validation process for Al functionalities in various controlled scenarios
Keep up-to-date with the latest developments in Al and related technological domains
Effectively communicate complex technical details to a diverse team
Work closely with product owners on a feature-focused team to deliver value quickly to Teramind customers


Qualifications

Hands on experience (7 years) in designing, building, and maintaining scalable data pipelines with a focus on ML Vision including OCR
Proficiency in image/video processing and computer vision tools such as PIL/Pillow, GraphicsMagick, FFmpeg, OpenCV, SimpleCV, etc
Experience with modern deep learning techniques in CV including convolutional networks, residual networks, attentional models, etc
Strong proficiency in programming languages such as Python, Java, Scala, C++, with hands-on experience in building distributed systems and streaming applications
Experience analyzing and evaluating state-of-the-art algorithms related to detection, from both academic and industrial research, and implementing and enhancing them in a production environment


Benefits

This is a remote job. Work from anywhere! We’re a global, distributed team looking for the finest talent. We’ve been thriving as a fully-remote team since 2014. To us, remote work means flexibility and having truly diverse, global teams.


At Teramind, we're a collaborative, forward-thinking team where new ideas come to life, experience is valued and talent is incubated.
Competitive salary with a focus on a global market
Career-growth opportunities
Flexible Time Off and Paid Time Off benefits
Ongoing training and development opportunities
";['communication', 'problem solving', 'adaptability', 'proactivity']
174;en;"Join Us at Quales Group!

Are you ready to embark on a transformative journey? At Quales Group, we're redefining how our clients make crucial decisions! 🚀

As a B Corp, we specialize in guiding our clients through the ever-evolving tech landscape while offering top-tier expertise in data strategies and solutions. But here's the twist – PEOPLE are at the core of everything we do, shaping our work culture into a challenging, fun, and incredibly inclusive space! 💪

🌟 Job Opportunity: Jr Data Engineer - ARG

What You'll Be Doing:

Creating and keeping up with the structure of data projects, making sure everything runs smoothly. 
Taking care of tasks like gathering data, analyzing it, and working on system development.
Building dashboards, reports, and apps for diving into the data.
Generating progress reports and project documentation


What You'll Bring:

Advanced student or graduated in Computer Engineering, Software Development, or related field.
Initial work experience in data projects and/or certifications related to SQL and Data Viz tools (Power BI, Tableau, etc)
Knowledge in data modeling, SQL language, design and development of ETL processes, and visualization tools.
Focused on continuous improvement.
Advanced English level.


What Awaits You:

Join a triple-impact company on the rise, bursting with dynamism.
Take center stage in your professional development journey.
Embrace diversity, respect, and inclusion - be your true self!
Collaborate with an incredible, team-oriented group - we love to learn and grow together!
Immerse yourself in challenging, fun, and inclusive work environments - it's all about that startup culture!


Benefits:

A reduced workweek 😉
Vacation days? Absolutely!
In-Company English lessons!!!
Competitive salaries
Travel and work: Go borderless for up to 1 year 🌎
Choose your workplace: Full remote or co-working";['communication', 'teamwork']
175;es;"Somos una empresa nativa digital que brinda productos y servicios a clientes del rubro financiero, seguros, salud y retail.
Dedicada a la provisión de soluciones tecnológicas con fuerte foco en la innovación, diseñamos e implementamos grandes sistemas para ayudar a las organizaciones a alcanzar su máximo potencial.
Estamos buscando un Data Engineer para sumarse a un proyecto con uno de nuestros clientes más grandes.
 
Tendrás la oportunidad de:

Trabajar con profesionales de amplio conocimiento técnico que te ayudarán a superarte día a día.
Ser parte de proyectos altamente desafiantes.
Trabajar con las últimas tecnologías y continuar capacitándote en ellas.
Desarrollar tu carrera tanto técnicamente como a nivel de industria.
Ser parte de una cultura ágil, digital y colaborativa que pregona la cultura de trabajo en equipo.


Tus responsabilidades serán:

Relevar, modelar y disponibilizar información a distintos mercados para poder mejorar la eficiencia del uso de los datos en la organización y fomentar la cultura Data Driven.
Identificar y resolver problemas para garantizar integridad de los datos.
Modelado y estructuración de flujos de datos y arquitecturas de información.


¿Qué buscamos?

Al menos 4 años de experiencia en roles de Ingeniero de Datos.
Experiencia utilizando Python.
Experiencia utilizando Spark sobre entornos Databricks.
Dominio de entornos cloud con GCP y AWS.
Dominio de Azure Data Factory.


Ofrecemos:

Proyección de crecimiento, seguimiento de plan de carrera. 
Días de home office (con posibilidad de esquema 100% remoto). 
Clases de Inglés in-company. 
Capacitaciones a través de plataformas de cursos y certificaciones de Microsoft.";['trabajo en equipo', 'creatividad', 'gestión de proyectos']
176;en;"Role: Machine Learning Lead 

Location: Remote

Duration : Long Term Contract



Resource Type: No CPT, OPT, F1, fresh graduates. 



This is with one of our top clients in the ML space.


· Lead experience is must
· Study and transform data science prototypes
· Design machine learning systems
· Research and implement appropriate ML algorithms and tools
· Develop machine learning applications according to requirements
· Select appropriate datasets and data representation methods
· Run machine learning tests and experiments
· Perform statistical analysis and fine-tuning using test results
· Train and retrain systems when necessary
· Extend existing ML libraries and frameworks
· Keep abreast of developments in the field
Must have experience with LLMs, Chains, advanced LLM methods like RAG, hallucination reduction, etc.
Must have MLOPS experience on the cloud. 



Experience:
5+ years of verifiable ML experience: Tensorflow, Keras, Pytorch, ScikitLearn, and more.";['proactivity']
177;en;"Join Loka and build with the latest tools and collaborate on projects you can be proud of.


Our Machine Learning teams launch for Silicon Valley startups and life-sciences giants alike.


All that, plus 100% remote work AND every other Friday off! 😎
 
Benefits:

Every other Friday off (26 extra days off a year)
LokaLabs™ incubator
Relocation program
Remote and flexible
Explore Program: 3 months abroad
Paid sick days and local holidays
Mental health benefits and more


The Role:

Understand business objectives and develop models that help achieve them, along with metrics to track their progress.
Design and implement complex ML systems using classical ML, DL and Foundation Models by following best practices.
Lead client communications gathering requirements, managing expectations, and communicating deliverables.
Wrangle, explore and visualize data with a careful eye for issues that require data cleaning as well as differences in data distribution that may affect performance when deploying the model in the real world.
Analyze the errors of the model and design strategies to overcome them
Deploy, maintain, and upgrade ML models and pipelines.


Main Requirements:

4+ years of machine learning engineering experience
Bachelor’s Degree in Computer Science or related
Experience with Python, machine learning libraries and AI/ML frameworks (PyTorch, HuggingFace, TensorFlow, Keras, Scikit-learn, Spark etc.)
Strong understanding of statistical, machine learning and deep learning algorithms. Candidates with NLP experience preferred.
Experience building GenAI solutions, namely prompt engineering (e.g: Langchain), fine-tuning and serving LLMs, search and embeddings, etc.
Experience with MLOps, favorably in AWS (e.g: Sagemaker) as well as standards tools (e.g: MLFlow)
Experience visualizing and manipulating big datasets
Ambition to learn and grow into different industries with a modern tech stack
Autonomy, adaptability and positivity (fully remote and globally distributed team)
Proficient in English
";['communication', 'teamwork', 'adaptability', 'proactivity']
178;en;"OfferFit was founded by ex-McKinsey and BCG math PhDs, and we’re funded by leading Silicon Valley VCs. OfferFit replaces A/B testing with automated experimentation, powered by self-learning AI. This allows lifecycle marketers to test & improve the performance of their campaigns much faster than before. Customers include leading brands like Brinks Home (leading home security company) and Engie (multinational electric utility), among many others.


Note for Applicants: 



Data shows that men on average apply for a role if they meet 6/10 requirements while women often only do so if it’s 10/10. We work hard to be clear and specific about what our roles require, and we encourage you to apply even if you don’t check all the boxes! Applying gives you the opportunity to be considered and we look forward to reviewing your application!


As we take on more customers and unique challenges, we are looking for a ML Implementation Engineering Technical Lead who can help scale our data science implementation function to the next level. Come join a team creative technical experts who collaborate with customers to ensure their success with OfferFit!


In particular, you will:



Take a hands on role in the implementation of reinforcement learning use cases on the OfferFit platform
Manage and mentor a team of Machine Learning Implementation Engineers
Manage and lead collaboration with Implementation and Customer Success teams (use case definition, data integration, pipeline and ML model configuration, etc.)
Work closely with the Head of Implementation and Head of Data Science to analyze and improve reinforcement learning algorithms
Participate in sessions with prospective customers as the product SME
Contribute to OfferFit’s product strategy and roadmap
Oversee the continuous support OfferFit provides customers to ensure their success
Be a thought leader and mentor for our team of data scientists and engineers


Technical Landscape:



OfferFit is creating a GUI based auto-ML platform and much of the implementation teams work involves configuring ML systems on this platform
Data Science/Back End: Python (Pandas, TF, Flask, Great Expectations), SQL (GBQ)
Architecture/DevOps: Airflow, GCP
Web (not required for this role): JavaScript (Vue, Node.js), HTML, CSS


Why is it great: 



No toy datasets in notebooks — we’re implementing AI pipelines in production at scale!



Be the face of the company, working alongside our customers to help them succeed.
Learn tons about data architecture, data science, and self-learning AI.
Work in a team that not only talks the talk of development best practices, but walks the walk — unit & integration tests, modular design, CI/CD, pair programming, code reviews — the works.
Join OfferFit’s fast-paced, supportive, and professional team. We make sure all of our team members are empowered and receive great mentorship and coaching.


Who’s a Fit: 



Scientific Problem Solver: You think deeply about the data in your ML problem and rigorously search for optimizations
Solid coder: you write clean, well documented code; you care about good design.
Tinkerer: you regularly explore and learn new technologies and methods
Entrepreneurial: you proactively identify opportunities and risks, work around obstacles, and always seek creative ways to improve processes and outcomes
Structured and organized: you can structure a plan, align stakeholders, and see it through to execution
Clear communicator: you are able to express yourself clearly and persuasively, both in writing and verbally


OfferFit Benefits and Perks:



Generous PTO (starting at 25 days PTO per year) and Parental Leave policy (12 weeks paid)
100% remote work environment with flexible hours 
Quarterly gatherings where we meet in person in a different city to work together, bond as a team and celebrate our progress
Weekly team events (lunch and learns, trivia, virtual escape rooms, town hall and team health “barometer” meetings)
Ability to learn and develop under an experienced leadership team (ex-Amazon, McKinsey, BCG, and IBM, among others) who are focused on building a talented, diverse, and inclusive team
Dedication to building a strong culture (e.g., team resource groups, weekly recognitions, major life event celebrations, mental health/sustainability days off, etc)
[US Only] Competitive benefits (major medical, vision, dental and LTD) and 401K matching program
";['communication', 'teamwork', 'creativity', 'leadership', 'proactivity', 'mentoring/teaching']
179;en;"A Data Scientist at Sophilabs delves into intricate data to unlock insights, trends, and predictive patterns. Utilizing their expertise with Microsoft SQL Server, they analyze vast amounts of data to influence decision-making and propel the business forward.

Responsibilities

Design and implement statistical or machine learning solutions tailored to business needs.
Utilize Microsoft SQL Server for efficient and effective data analysis.
Collaborate with organizational stakeholders to identify opportunities for leveraging company data to drive business solutions.
Mine and analyze data from company databases to optimize and improve product development, marketing techniques, and business strategies.
Coordinate with different functional teams to implement models and monitor outcomes.
Develop processes and tools to monitor and analyze model performance and data accuracy.
Pursue continuous learning about the latest industry trends, tools, and techniques in data science.
Engage in project conceptualizations and provide data-driven recommendations.

To explore more about this opportunity and discover other exciting roles, simply type 'Sophilabs Careers' in your favorite search engine. Dive into a world of possibilities with us!

Qualifications

At least 3 years of relevant Data Science experience.
Proficiency with Microsoft SQL Server
A robust analytical mindset with a knack for dissecting complex data structures.
Demonstrates thoroughness, a passion for problem-solving, and a commitment to excellence.

Preferred Qualifications:

Familiarity with data visualization tools such as Power BI, Tableau, or similar.
A foundation in algorithms, statistics, and machine learning.
Proven ability to drive business results with data-based insights.
Strong interpersonal and communication skills, with the ability to articulate complex data findings in a clear and concise manner.
Full-time and Remote availability.
Proficiency in English (C1 or +).

We Offer:

🚀 An opportunity to sculpt your career path with premium training, English assistance and courses, investment days, literature, conference support, coaching, and all-encompassing feedback.

🌱 Achieve a harmonious work-life balance with our adaptable remote working policy and an array of wellness benefits.

If you share our commitment to delivering excellent client-focused service and putting customers first, enjoy working in teams, and are always looking to improve, join us!";['communication', 'teamwork', 'problem solving', 'analytical skills', 'proactivity']
180;en;"Founded in 2005, tbo. is a global organization that provides translation, talent, training, teams and testing services to a full range of clients in over 40 countries worldwide, from startups to enterprise-level companies.


tbo. aims to facilitate global communication by bridging the gap between peoples and cultures, providing simple solutions to complex problems, and outstanding service in 100+ languages.


tbo. fosters a culture of continuous improvement, creativity, sustainability and community, with a longstanding commitment to providing high-touch human service.


Job Description



 The Machine Learning Engineer role is responsible for the design, development and implementation of machine learning solutions to serve our organization. This includes ownership or oversight of projects from conception to deployment with appropriate AWS services, Docker, MLFlow, and others. 

The role also includes responsibility for following best practices with which to optimize and measure the performance of our models and algorithms against business goals.


Responsibilities



Design and develop machine learning models and algorithms for various aspects of the localization and business workflow processes, including machine translation, LLM fine tuning, and quality assurance.
Take ownership of key projects from definition to deployment, ensuring that they meet technical requirements and maintain momentum and direction until delivery.
Evaluate and select appropriate machine-learning techniques and algorithms to solve specific problems.
Implement and optimize machine learning models and technologies using Python, TensorFlow, and other relevant tools and frameworks.
Perform statistical analysis and fine-tuning using test results.
Deploy machine learning models and algorithms using appropriate techniques and technologies, such as containerization using Docker and deployment to cloud infrastructure.
Use AWS technologies (including but not limited to Sagemaker, EC2, S3) to deploy and monitor production environments.
Keep abreast of developments in the field, with a dedication to learning in the role.
Document diligently and communicate thoughtfully about ML experimentation, design, and deployment.
Project scope: Define and design solutions to machine learning problems. Integration with larger systems done with guidance of more-senior.


Requirements

BSc in Computer Science, Mathematics or similar field.
Master’s degree is a plus.
3+ years experience as a Machine Learning Engineer or similar role.
Effective Model Development: success is evident when the models developed are accurate, efficient, and align with project requirements.
Positive Team Collaboration: demonstrated ability to collaborate effectively with various teams and stakeholders, contributing positively to project outcomes.
Continuous Learning and Improvement: a commitment to continuous learning and applying new techniques to improve existing models and processes.
Clear Communication: ability to articulate findings, challenges, and insights to a range of stakeholders, ensuring understanding and appropriateness.
Ability to write robust, production-grade code in Python.
Excellent communication and documentation skills.
Strong knowledge of machine learning techniques and algorithms, including supervised and unsupervised learning, deep learning, and reinforcement learning.
Hands-on, high proficiency experience with machine learning frameworks such as TensorFlow, PyTorch, and Scikit-learn.
Experience with natural language processing (NLP) techniques and tools.
Strong communication and collaboration skills, with the ability to explain complex technical concepts to non-technical stakeholders.
Experience taking ownership of projects from conception to deployment, and mentoring more junior team members.
Hands-on experience with AWS technologies including EC2, S3, and other deployment strategies. Experience with SNS, Sagemaker a plus.
Experience with ML management technologies and deployment techniques, such as AWS ML offerings, Docker, GPU deployments, etc.


Benefits



National public holidays.
Vacations: 3 weeks per year.
Work laptop provided.";['communication', 'teamwork', 'creativity', 'leadership', 'mentoring/teaching']
